candidate_id,age,gender,education_level,university_tier,years_experience,employment_gap_months,technical_skill_score,communication_score,aptitude_test_score,coding_test_score,project_count,github_activity_score,certifications_count,expected_salary,ai_resume_score,ai_bias_score,hired
CAND_02707,33,Male,Master's,Tier 1,12.9,1.6,77.4,71.5,59.4,52.6,3,42.0,3,112700,48.1,47.5,1
CAND_02708,33,Male,Master's,Tier 3,6.5,1.3,67.8,66.4,57.8,44.0,2,40.6,5,148800,47.1,49.5,1
CAND_02709,27,Male,Bachelor's,Tier 2,5.8,0.0,72.7,59.2,56.0,38.8,3,66.9,1,156600,41.5,51.5,0
CAND_02710,21,Male,Master's,Tier 2,2.9,0.7,87.7,70.3,56.4,55.7,2,32.7,0,124500,38.2,44.6,0
CAND_02711,30,Female,Bachelor's,Tier 1,1.8,0.3,80.4,70.1,59.1,77.5,3,66.9,1,132800,49.9,40.9,0
CAND_02712,24,Male,Bachelor's,Tier 1,0.6,0.0,59.7,69.0,48.8,46.2,4,62.1,2,147500,40.6,40.9,0
CAND_02713,21,Male,Bachelor's,Tier 3,6.3,6.7,72.4,60.1,43.7,64.5,8,49.4,2,63200,44.0,43.2,0
CAND_02714,22,Male,Bachelor's,Tier 2,6.8,0.4,100.0,84.8,78.2,71.6,4,51.7,4,177700,62.2,67.9,1
CAND_02715,30,Male,Bachelor's,Tier 1,0.8,0.0,79.4,82.3,77.0,37.8,1,36.8,2,86400,43.9,47.4,0
CAND_02716,35,Male,PhD,Tier 1,7.8,0.0,76.7,84.0,72.7,52.8,4,39.9,5,221900,55.9,66.8,1
CAND_02717,29,Female,Bachelor's,Tier 1,3.3,0.9,52.2,90.5,59.8,36.9,3,47.4,0,91700,36.3,45.8,0
CAND_02718,30,Non-Binary,PhD,Tier 3,5.3,4.8,78.1,84.0,53.8,52.7,3,42.7,4,145200,42.5,42.7,0
CAND_02719,34,Female,Bachelor's,Tier 3,5.8,0.0,80.2,64.6,57.5,42.0,4,33.3,4,83300,42.4,35.6,0
CAND_02720,21,Male,PhD,Tier 1,1.8,2.2,76.6,71.8,67.7,62.9,2,44.6,2,151000,43.3,36.0,0
CAND_02721,31,Female,Master's,Tier 2,2.4,0.0,72.2,65.0,63.6,43.3,3,45.6,2,76400,38.7,41.2,0
CAND_02722,28,Female,PhD,Tier 1,7.1,0.2,100.0,78.0,74.5,68.2,5,60.5,2,178600,50.1,51.2,1
CAND_02723,31,Female,Bachelor's,Tier 3,2.9,2.3,80.0,70.5,58.1,64.4,5,41.5,6,146100,45.0,38.7,0
CAND_02724,26,Male,Master's,Tier 3,2.4,1.4,85.4,95.5,70.0,53.1,6,71.6,1,136900,48.5,58.2,1
CAND_02725,24,Male,PhD,Tier 3,0.4,0.2,68.9,55.5,51.5,49.6,4,41.5,2,89300,39.1,47.6,0
CAND_02726,29,Male,Bachelor's,Tier 3,3.7,0.0,66.2,68.0,39.8,51.2,6,59.5,0,69500,41.3,46.7,0
CAND_02727,37,Male,Bachelor's,Tier 3,3.6,0.0,76.8,73.9,55.6,73.3,3,61.9,1,103900,39.3,36.0,1
CAND_02728,33,Male,Bachelor's,Tier 3,3.6,0.6,66.1,78.6,44.4,45.8,7,56.2,3,87500,39.0,37.4,0
CAND_02729,26,Male,PhD,Tier 2,6.4,0.0,68.5,78.6,45.9,56.3,6,78.1,0,113000,49.2,40.2,1
CAND_02730,22,Male,Bachelor's,Tier 2,0.0,0.1,76.4,89.7,55.1,51.5,2,35.0,4,74900,44.3,50.9,0
CAND_02731,21,Female,Bachelor's,Tier 2,3.6,2.6,61.6,83.5,58.1,58.5,3,73.3,2,87100,42.4,45.2,0
CAND_02732,35,Male,Bachelor's,Tier 2,2.9,0.0,71.3,58.1,46.8,35.4,4,42.8,2,94300,35.6,40.9,0
CAND_02733,24,Male,Bachelor's,Tier 2,0.7,0.5,69.7,84.7,60.6,37.2,5,50.5,5,143600,49.6,55.2,0
CAND_02734,27,Non-Binary,Master's,Tier 1,1.6,0.0,85.1,84.6,68.5,62.5,7,76.4,0,94100,61.7,62.8,1
CAND_02735,35,Female,Bachelor's,Tier 2,8.7,2.1,61.4,72.3,44.4,39.2,5,49.1,2,164800,37.5,36.8,0
CAND_02736,21,Female,Master's,Tier 2,6.5,0.0,41.2,87.2,40.3,35.5,1,38.6,1,134900,24.9,29.7,0
CAND_02737,36,Non-Binary,PhD,Tier 2,5.0,0.0,63.5,62.6,43.8,52.8,2,38.2,3,65400,25.9,23.8,0
CAND_02738,27,Female,Bachelor's,Tier 2,0.6,1.3,75.5,77.0,60.7,38.0,8,71.6,1,75300,52.9,55.1,0
CAND_02739,23,Non-Binary,Master's,Tier 3,0.7,0.4,81.5,76.5,70.4,68.2,3,49.6,2,99700,35.6,36.4,0
CAND_02740,27,Male,Bachelor's,Tier 3,2.1,0.2,58.3,80.6,37.2,44.5,2,51.0,4,90000,46.1,51.6,0
CAND_02741,25,Male,Master's,Tier 3,1.2,3.4,75.6,78.6,68.6,71.6,10,62.2,1,68600,44.0,46.9,1
CAND_02742,31,Male,Bachelor's,Tier 2,3.9,0.7,86.3,85.7,74.2,57.6,6,62.3,2,112800,51.3,56.7,1
CAND_02743,25,Male,Master's,Tier 2,0.7,4.7,79.0,83.4,57.9,63.6,2,48.3,0,111600,45.0,34.0,0
CAND_02744,21,Male,Bachelor's,Tier 1,0.0,0.0,59.6,84.0,54.9,48.4,1,47.4,1,61300,41.3,43.9,0
CAND_02745,27,Female,Bachelor's,Tier 3,0.0,0.0,58.4,66.0,49.8,55.4,8,47.3,2,77000,39.0,26.7,0
CAND_02746,22,Female,Master's,Tier 2,4.6,0.0,75.4,50.8,51.3,30.2,2,56.6,1,94300,34.4,42.0,0
CAND_02747,30,Female,Bachelor's,Tier 1,4.5,0.0,98.2,66.9,66.0,56.5,8,79.3,3,144100,59.9,52.1,1
CAND_02748,23,Male,Master's,Tier 3,3.8,0.0,68.2,57.0,55.7,58.5,2,29.7,1,87700,34.7,32.2,0
CAND_02749,26,Female,Bachelor's,Tier 1,4.2,0.0,71.1,80.9,54.1,64.1,4,59.3,1,109200,46.3,55.9,1
CAND_02750,29,Female,Master's,Tier 2,3.5,0.2,52.2,82.5,56.3,43.8,0,24.9,0,84400,30.4,33.1,0
CAND_02751,27,Male,Bachelor's,Tier 1,2.7,0.0,67.1,78.3,57.0,37.0,3,72.5,4,164400,47.3,61.0,0
CAND_02752,30,Female,Master's,Tier 1,11.9,1.2,61.7,81.1,50.2,41.6,1,35.2,0,280000,26.4,26.5,0
CAND_02753,32,Male,Bachelor's,Tier 1,3.4,0.5,74.7,56.1,49.6,63.1,2,61.7,0,200200,42.0,33.2,0
CAND_02754,23,Male,Bachelor's,Tier 1,2.0,2.0,52.0,94.6,40.1,34.9,2,57.4,1,51900,42.4,51.6,0
CAND_02755,28,Female,Bachelor's,Tier 3,2.4,0.0,63.4,86.4,65.9,44.4,4,40.9,1,107400,35.9,36.6,0
CAND_02756,21,Male,Master's,Tier 3,0.0,1.0,53.9,89.1,51.3,51.6,2,42.9,2,73900,39.3,35.8,0
CAND_02757,30,Male,Bachelor's,Tier 2,15.2,1.8,82.1,62.2,54.5,64.4,8,94.4,0,154900,45.8,45.3,1
CAND_02758,27,Female,Master's,Tier 3,4.8,1.1,56.0,67.8,42.2,41.1,3,66.9,3,147500,41.5,44.5,0
CAND_02759,24,Female,Master's,Tier 2,0.7,0.0,60.1,88.8,65.2,46.7,4,40.1,1,83400,33.6,31.1,0
CAND_02760,30,Male,Bachelor's,Tier 2,2.1,0.0,72.4,99.1,62.6,58.6,4,66.8,0,122400,42.4,44.5,1
CAND_02761,34,Male,Master's,Tier 1,7.5,0.0,64.6,75.8,56.1,45.7,4,52.9,4,182700,50.8,56.1,0
CAND_02762,26,Male,Bachelor's,Tier 2,6.8,0.0,100.0,69.2,56.5,77.1,4,50.5,0,181400,44.4,41.9,1
CAND_02763,24,Female,Bachelor's,Tier 2,0.0,0.5,81.7,93.4,82.0,51.0,5,49.0,2,86700,36.9,38.9,0
CAND_02764,29,Male,Master's,Tier 2,3.2,0.0,70.6,77.2,53.5,58.5,5,69.0,2,98100,50.0,59.3,1
CAND_02765,22,Male,Master's,Tier 3,1.7,0.0,73.2,90.7,53.3,49.1,7,81.4,1,103200,46.9,51.6,0
CAND_02766,25,Non-Binary,Master's,Tier 2,2.6,0.0,36.8,77.6,46.4,20.0,6,68.1,2,113300,36.9,30.9,0
CAND_02767,35,Female,Bachelor's,Tier 2,6.2,0.0,87.0,64.6,59.1,73.4,5,62.8,1,173700,47.8,39.5,1
CAND_02768,29,Male,Bachelor's,Tier 3,3.0,0.0,75.2,66.2,58.3,57.3,4,52.4,1,97800,40.0,39.2,0
CAND_02769,21,Male,Bachelor's,Tier 2,1.0,1.4,66.4,64.5,60.7,50.0,1,43.6,3,85800,37.6,29.6,0
CAND_02770,21,Female,Master's,Tier 2,1.2,1.0,77.6,95.8,62.5,59.9,3,34.6,0,159000,38.9,39.6,1
CAND_02771,29,Male,Bachelor's,Tier 3,1.3,0.0,77.6,66.2,55.1,41.8,6,62.6,3,71500,53.2,51.6,0
CAND_02772,33,Male,Master's,Tier 2,12.6,0.0,63.0,93.4,58.8,52.0,5,73.3,3,100200,49.6,57.8,1
CAND_02773,21,Female,Bachelor's,Tier 1,3.8,1.6,77.5,66.7,50.9,54.5,4,55.6,1,100100,52.1,55.9,0
CAND_02774,31,Male,Bachelor's,Tier 2,8.0,0.0,82.9,78.5,66.9,73.8,7,80.0,3,240900,49.5,55.0,1
CAND_02775,35,Female,Bachelor's,Tier 2,6.3,0.0,76.0,84.9,56.1,77.1,8,76.8,5,91500,53.3,54.2,1
CAND_02776,38,Male,Bachelor's,Tier 2,17.9,0.6,66.0,74.0,58.4,50.6,7,46.2,4,161400,43.6,45.3,1
CAND_02777,30,Male,Bachelor's,Tier 1,0.5,1.4,76.9,76.9,63.0,59.4,3,58.5,1,113200,43.0,46.7,0
CAND_02778,31,Male,Master's,Tier 3,4.5,0.0,87.4,87.2,65.8,64.6,6,72.8,2,135900,47.5,51.2,1
CAND_02779,21,Male,Master's,Tier 3,0.0,0.0,79.0,84.5,59.7,40.4,2,50.1,3,129600,47.3,46.9,0
CAND_02780,39,Male,Bachelor's,Tier 2,7.1,5.5,53.2,74.7,44.5,24.7,5,53.2,1,146600,36.1,34.9,0
CAND_02781,26,Male,Bachelor's,Tier 3,9.0,0.0,76.2,69.5,62.9,43.6,2,50.4,2,127200,41.1,45.3,0
CAND_02782,24,Female,Bachelor's,Tier 3,4.4,0.0,74.4,65.2,64.6,59.5,6,52.8,4,122000,39.9,40.2,0
CAND_02783,27,Non-Binary,Master's,Tier 1,3.0,4.9,87.3,73.6,61.2,76.6,3,44.9,2,143200,45.5,43.9,1
CAND_02784,36,Female,Bachelor's,Tier 2,12.7,4.5,68.9,73.7,50.7,54.0,7,50.0,2,131700,50.2,44.6,1
CAND_02785,40,Female,PhD,Tier 2,10.3,5.0,63.9,82.5,55.5,35.0,5,48.2,3,173100,48.3,45.8,1
CAND_02786,29,Male,Bachelor's,Tier 3,5.4,0.0,48.8,96.4,53.5,20.0,5,40.7,2,98000,37.9,34.4,0
CAND_02787,33,Non-Binary,Bachelor's,Tier 1,6.5,0.4,64.2,67.5,51.3,42.0,4,41.8,0,138900,37.1,36.0,0
CAND_02788,29,Male,PhD,Tier 3,6.7,0.0,84.9,85.8,66.4,57.3,4,57.3,0,127800,40.3,42.9,0
CAND_02789,23,Non-Binary,Bachelor's,Tier 2,0.5,0.0,72.6,72.2,58.7,59.2,4,41.5,0,122800,40.7,31.7,0
CAND_02790,36,Non-Binary,Master's,Tier 2,4.2,1.0,68.8,83.2,63.7,59.3,3,69.8,2,84800,38.0,35.7,1
CAND_02791,25,Female,Bachelor's,Tier 2,0.4,0.0,88.0,81.2,68.6,64.9,3,40.2,3,82300,53.0,42.8,1
CAND_02792,36,Non-Binary,Bachelor's,Tier 1,4.5,0.0,86.3,95.4,78.2,51.8,6,64.7,1,229100,60.0,54.7,1
CAND_02793,35,Female,Bachelor's,Tier 3,11.9,0.0,57.7,90.3,64.3,42.1,7,70.9,1,127000,42.6,38.5,0
CAND_02794,32,Male,Master's,Tier 3,4.1,2.8,84.8,66.5,57.6,43.4,6,68.2,1,127000,45.0,52.2,1
CAND_02795,38,Male,Master's,Tier 2,13.0,0.3,46.0,63.2,40.8,30.7,3,36.9,2,136400,34.7,39.0,0
CAND_02796,40,Female,Bachelor's,Tier 3,5.6,1.1,74.4,73.8,60.4,64.2,7,68.6,3,88100,48.2,33.4,1
CAND_02797,28,Male,PhD,Tier 3,7.6,0.9,72.8,79.6,67.5,51.1,2,58.7,0,101600,40.8,44.9,0
CAND_02798,24,Female,Bachelor's,Tier 2,7.5,4.7,85.9,58.3,56.7,73.6,3,53.6,2,125800,41.2,30.4,1
CAND_02799,21,Non-Binary,Bachelor's,Tier 3,1.8,1.8,73.3,92.1,76.4,49.2,5,57.5,4,88200,52.3,48.2,1
CAND_02800,40,Male,Bachelor's,Tier 2,6.5,0.0,66.7,78.1,53.0,52.5,7,87.6,2,93700,53.1,49.6,1
CAND_02801,26,Female,Bachelor's,Tier 2,1.0,0.0,67.4,79.1,53.0,35.7,3,75.5,1,98500,47.4,42.4,0
CAND_02802,34,Female,Bachelor's,Tier 1,8.8,6.6,100.0,84.8,65.3,75.7,4,62.2,1,240600,51.0,50.4,1
CAND_02803,25,Female,PhD,Tier 3,1.9,0.0,69.2,62.1,54.1,49.2,6,70.6,2,112000,37.0,37.9,0
CAND_02804,36,Non-Binary,Bachelor's,Tier 1,4.9,0.0,81.5,99.2,67.1,54.9,4,60.5,3,122300,55.7,61.8,1
CAND_02805,25,Female,Bachelor's,Tier 3,3.7,0.0,39.7,96.1,50.5,39.5,4,47.8,1,104500,37.4,45.9,0
CAND_02806,23,Non-Binary,Bachelor's,Tier 3,4.1,1.8,56.4,47.2,39.2,45.1,4,53.9,2,109900,31.3,27.5,0
CAND_02807,27,Female,Master's,Tier 2,1.3,1.8,75.8,93.0,66.6,51.0,4,62.4,3,148100,46.2,34.4,1
CAND_02808,26,Male,Master's,Tier 2,4.0,0.3,46.5,79.2,52.3,45.2,2,23.5,2,77900,40.0,35.2,0
CAND_02809,31,Male,Bachelor's,Tier 2,9.6,1.2,78.0,83.5,63.6,75.1,4,49.8,0,120400,43.7,49.9,1
CAND_02810,28,Female,Bachelor's,Tier 2,1.3,4.8,58.3,63.6,46.8,31.9,4,40.5,1,101900,32.1,34.2,0
CAND_02811,32,Male,Bachelor's,Tier 2,8.3,0.0,57.7,73.0,46.4,38.6,4,45.2,3,117300,31.5,36.7,0
CAND_02812,27,Female,Bachelor's,Tier 2,6.8,6.2,57.8,85.2,66.2,43.3,7,64.8,2,115700,47.7,38.5,0
CAND_02813,25,Female,Bachelor's,Tier 2,6.6,0.0,91.8,67.0,67.3,90.8,7,76.7,4,253400,61.8,60.6,1
CAND_02814,26,Male,Bachelor's,Tier 1,5.2,0.0,76.0,88.1,55.4,48.1,7,57.0,2,103200,47.2,53.7,0
CAND_02815,39,Female,Bachelor's,Tier 1,8.8,2.0,61.0,89.9,53.2,42.4,3,37.6,2,154800,39.5,50.8,0
CAND_02816,30,Female,Bachelor's,Tier 1,7.5,0.0,83.9,82.5,72.6,71.7,6,58.2,2,164500,58.4,63.1,1
CAND_02817,21,Male,Bachelor's,Tier 3,2.5,0.0,79.6,69.8,56.2,70.3,3,32.6,1,142600,42.5,37.6,0
CAND_02818,26,Male,PhD,Tier 3,1.7,0.8,62.7,87.5,58.1,35.5,1,27.6,2,57900,29.9,23.1,0
CAND_02819,29,Male,PhD,Tier 2,2.6,0.0,81.5,72.1,61.7,60.2,0,39.2,3,106200,42.1,46.0,0
CAND_02820,38,Male,Master's,Tier 2,6.2,6.2,84.2,82.3,63.1,58.0,5,57.6,1,159600,47.6,45.0,1
CAND_02821,34,Female,Bachelor's,Tier 1,7.9,0.0,83.0,67.1,63.7,42.7,6,56.5,0,161100,43.1,55.6,0
CAND_02822,24,Male,Bachelor's,Tier 2,2.1,0.0,60.4,65.5,48.3,35.7,3,62.6,5,91300,47.7,56.8,0
CAND_02823,41,Female,Bachelor's,Tier 1,6.8,0.4,53.6,89.5,55.9,45.2,4,59.5,0,100500,46.8,51.3,1
CAND_02824,28,Male,Master's,Tier 2,7.4,3.3,44.1,85.7,44.7,26.2,3,43.2,0,123200,27.8,24.9,0
CAND_02825,35,Male,Bachelor's,Tier 3,6.1,2.1,58.8,81.6,41.7,51.5,6,80.7,5,143400,49.1,49.6,0
CAND_02826,23,Female,Master's,Tier 1,0.0,1.4,69.7,68.1,49.7,54.6,4,15.6,3,154300,41.2,39.2,0
CAND_02827,21,Female,PhD,Tier 3,0.0,7.4,64.0,80.9,52.7,47.7,7,48.4,3,93100,42.4,38.5,0
CAND_02828,21,Male,Bachelor's,Tier 1,0.0,5.5,70.9,78.7,59.4,47.9,4,27.7,1,96800,39.9,51.8,1
CAND_02829,21,Male,Master's,Tier 2,1.3,0.0,92.3,68.2,69.2,68.0,2,56.9,5,123200,48.0,48.2,1
CAND_02830,39,Male,Bachelor's,Tier 1,4.6,0.0,67.5,96.4,67.1,59.3,3,47.8,3,97500,53.2,45.3,1
CAND_02831,30,Male,Bachelor's,Tier 2,3.5,0.0,70.7,77.0,62.0,34.0,4,63.6,2,95500,47.7,39.4,0
CAND_02832,24,Female,Bachelor's,Tier 1,1.0,0.0,45.7,75.0,40.7,22.4,4,30.4,3,67300,42.9,47.4,0
CAND_02833,31,Male,Bachelor's,Tier 2,1.6,0.0,100.0,50.7,59.4,83.7,2,60.4,0,130800,42.8,43.7,1
CAND_02834,29,Male,Master's,Tier 2,1.6,0.0,52.0,82.6,52.4,20.0,4,49.5,4,71200,40.0,40.9,0
CAND_02835,32,Male,Bachelor's,Tier 2,11.4,12.9,59.2,79.0,65.7,32.6,4,47.2,3,142100,45.6,39.9,0
CAND_02836,35,Female,Bachelor's,Tier 3,4.7,0.5,77.7,79.7,80.9,60.7,3,48.5,3,118000,47.1,47.5,1
CAND_02837,27,Non-Binary,Master's,Tier 3,2.1,0.0,71.4,85.3,58.3,53.7,2,39.2,1,96900,30.9,20.0,0
CAND_02838,24,Male,Master's,Tier 2,1.1,0.4,90.9,66.3,57.4,58.9,4,33.1,4,166600,51.7,51.5,0
CAND_02839,33,Female,Bachelor's,Tier 1,5.7,1.0,85.3,86.1,61.4,69.1,3,51.9,3,180800,48.3,49.3,1
CAND_02840,33,Male,Master's,Tier 2,4.9,0.0,69.6,80.0,53.6,36.8,1,47.1,4,133300,42.9,48.3,0
CAND_02841,29,Male,Master's,Tier 3,12.1,2.3,82.6,63.4,66.5,83.9,8,100.0,1,228900,46.2,38.9,1
CAND_02842,39,Female,Bachelor's,Tier 2,11.1,0.0,86.6,70.3,68.0,68.5,8,90.2,2,149400,48.8,56.8,1
CAND_02843,26,Female,Bachelor's,Tier 2,11.0,0.1,59.7,95.2,47.7,42.5,3,40.1,2,113400,44.6,43.0,0
CAND_02844,24,Non-Binary,Bachelor's,Tier 1,4.8,0.0,86.8,69.1,52.9,73.8,3,63.4,0,163100,40.4,38.3,0
CAND_02845,31,Female,Master's,Tier 2,6.3,0.3,66.1,74.4,61.5,56.5,4,66.9,2,96100,44.6,39.2,1
CAND_02846,25,Male,Master's,Tier 2,0.3,0.1,68.5,71.9,68.4,59.2,2,60.7,2,76900,37.6,32.0,0
CAND_02847,31,Female,Master's,Tier 3,1.7,2.5,70.0,64.5,60.2,48.4,6,59.5,0,94700,42.6,38.4,0
CAND_02848,24,Male,Bachelor's,Tier 3,0.0,5.2,62.7,56.0,42.6,31.1,4,45.2,1,45000,28.0,35.6,0
CAND_02849,26,Female,Bachelor's,Tier 1,2.4,0.5,64.9,78.6,52.0,56.4,2,48.0,3,86800,40.5,28.0,0
CAND_02850,38,Male,Bachelor's,Tier 2,9.7,0.0,85.2,79.0,67.8,69.3,5,52.7,2,194000,47.5,50.9,1
CAND_02851,26,Female,Bachelor's,Tier 2,1.3,0.5,48.7,72.0,51.9,42.8,3,40.0,3,79700,39.5,39.1,0
CAND_02852,25,Male,Master's,Tier 2,0.6,5.9,52.5,85.8,56.7,31.2,6,53.5,3,93900,40.7,49.8,0
CAND_02853,34,Male,Master's,Tier 3,8.1,0.8,77.4,71.3,48.6,64.5,3,43.5,3,171500,42.7,44.9,1
CAND_02854,23,Female,Bachelor's,Tier 2,0.0,1.5,67.3,84.3,61.1,44.6,0,47.6,1,67200,41.1,44.1,1
CAND_02855,25,Male,Bachelor's,Tier 2,8.9,0.0,84.3,89.4,71.8,72.4,2,41.3,4,90200,47.0,48.1,1
CAND_02856,31,Male,Bachelor's,Tier 2,2.2,0.0,75.8,66.8,61.4,53.5,4,64.4,1,102500,42.5,45.1,0
CAND_02857,33,Male,Bachelor's,Tier 3,8.2,6.8,49.3,74.7,47.3,24.2,3,33.2,4,102600,37.3,39.6,0
CAND_02858,35,Male,Bachelor's,Tier 2,6.4,0.0,69.4,70.7,68.4,41.3,6,65.8,4,100200,44.9,46.1,0
CAND_02859,25,Male,Bachelor's,Tier 2,0.0,0.0,76.3,83.4,65.5,49.5,7,43.8,2,78000,44.1,39.0,0
CAND_02860,31,Male,Bachelor's,Tier 2,2.6,0.0,73.4,71.6,51.1,64.4,4,50.5,2,131600,38.8,38.4,0
CAND_02861,26,Female,Bachelor's,Tier 2,6.4,0.0,61.8,75.4,53.6,44.0,8,68.2,3,89400,53.8,56.8,1
CAND_02862,25,Male,Bachelor's,Tier 3,0.0,0.0,64.2,65.4,50.2,42.6,4,65.9,1,92600,40.0,37.4,0
CAND_02863,35,Non-Binary,Bachelor's,Tier 2,4.6,0.8,62.2,80.2,46.0,68.7,6,47.2,0,121500,34.9,30.4,0
CAND_02864,26,Female,Master's,Tier 2,0.1,0.0,50.3,62.3,36.0,34.1,2,34.6,1,100900,29.7,36.2,0
CAND_02865,30,Male,Bachelor's,Tier 2,3.6,0.0,50.4,91.0,62.9,27.0,1,38.9,1,63200,35.1,38.9,1
CAND_02866,29,Female,PhD,Tier 3,4.9,0.0,73.5,73.3,56.2,73.7,4,66.2,0,117300,39.8,40.6,1
CAND_02867,23,Male,Bachelor's,Tier 2,2.3,0.3,54.0,69.8,60.6,32.3,5,52.3,2,157900,40.6,38.0,0
CAND_02868,33,Female,Bachelor's,Tier 1,5.5,2.1,82.3,67.0,59.0,48.9,4,51.4,0,273500,42.2,48.8,0
CAND_02869,31,Male,Bachelor's,Tier 2,4.7,0.0,61.5,68.1,57.5,55.0,5,47.7,4,166800,46.7,43.8,1
CAND_02870,21,Male,Bachelor's,Tier 3,0.7,0.0,49.6,72.4,54.4,28.5,2,21.6,1,90100,24.5,20.0,0
CAND_02871,30,Female,Master's,Tier 3,6.8,0.6,62.3,82.7,60.5,42.4,6,46.1,1,128500,45.0,42.2,0
CAND_02872,25,Female,Bachelor's,Tier 3,0.0,0.0,97.3,76.7,67.9,71.7,3,73.8,1,88200,47.5,45.7,1
CAND_02873,34,Female,PhD,Tier 2,11.3,1.8,68.1,68.8,63.2,46.4,3,36.0,4,107900,36.8,35.5,0
CAND_02874,21,Male,Master's,Tier 1,1.8,1.2,79.2,72.1,55.8,55.0,1,50.1,3,151300,43.8,47.2,0
CAND_02875,27,Female,Bachelor's,Tier 3,0.5,0.0,70.4,77.4,61.0,56.1,2,27.4,2,79400,33.0,33.1,0
CAND_02876,30,Male,Bachelor's,Tier 2,9.2,1.9,49.3,83.8,61.1,34.3,5,32.4,2,80400,39.5,39.7,0
CAND_02877,29,Male,Master's,Tier 2,3.2,0.0,91.8,74.4,72.7,58.4,3,61.0,3,142000,53.5,48.6,1
CAND_02878,32,Male,Bachelor's,Tier 3,3.3,0.0,64.5,76.6,54.2,44.9,7,60.5,0,202500,33.7,28.2,0
CAND_02879,21,Female,Master's,Tier 2,0.0,0.0,49.1,60.4,40.1,45.9,6,50.6,3,85800,39.4,46.7,0
CAND_02880,37,Male,Bachelor's,Tier 2,4.6,0.3,60.9,56.4,54.3,39.7,4,34.0,3,90000,36.6,37.5,0
CAND_02881,31,Male,Bachelor's,Tier 3,7.3,0.0,65.1,90.4,70.9,55.6,5,63.8,2,140400,40.3,45.7,1
CAND_02882,35,Female,Bachelor's,Tier 3,3.5,0.0,78.5,87.0,60.9,58.4,2,45.3,4,92400,48.1,44.8,1
CAND_02883,33,Male,Bachelor's,Tier 2,8.0,0.0,60.5,60.9,50.7,39.6,7,67.0,1,106400,41.8,39.5,1
CAND_02884,28,Male,Master's,Tier 2,2.5,1.8,100.0,96.8,83.6,66.0,5,61.8,2,145800,56.3,63.9,1
CAND_02885,22,Male,Bachelor's,Tier 1,0.0,0.0,57.4,75.5,52.4,41.6,6,64.7,0,58800,45.3,53.0,0
CAND_02886,26,Female,Master's,Tier 1,1.4,0.0,81.2,81.2,66.0,71.6,6,71.8,0,128100,52.0,51.8,0
CAND_02887,36,Male,Bachelor's,Tier 2,7.3,2.5,40.2,60.8,44.9,27.1,8,73.5,3,93600,49.0,57.1,0
CAND_02888,35,Male,Bachelor's,Tier 2,6.1,0.1,68.7,75.6,53.6,40.1,4,42.8,2,112600,45.7,50.4,0
CAND_02889,25,Female,Bachelor's,Tier 3,9.3,2.2,73.1,87.0,66.1,45.8,4,50.9,4,121600,38.1,34.7,1
CAND_02890,21,Female,Bachelor's,Tier 3,0.5,0.0,52.3,96.3,55.8,44.7,3,34.7,3,112200,42.6,42.9,0
CAND_02891,27,Male,Bachelor's,Tier 3,6.3,1.1,89.0,89.4,72.1,58.0,5,63.9,0,105200,46.1,43.4,1
CAND_02892,27,Female,Bachelor's,Tier 2,2.7,0.6,76.1,68.1,66.7,68.1,5,56.8,1,93100,38.9,31.8,0
CAND_02893,27,Female,Master's,Tier 1,1.3,0.0,67.1,74.9,63.3,58.0,7,69.5,0,116000,40.1,50.3,0
CAND_02894,31,Female,Bachelor's,Tier 3,1.9,0.2,73.9,75.7,57.0,45.9,7,53.9,1,141900,49.3,54.2,0
CAND_02895,33,Male,Bachelor's,Tier 2,4.1,0.2,62.1,78.4,56.4,43.8,5,45.6,2,72400,35.7,43.8,0
CAND_02896,33,Female,Master's,Tier 1,4.8,0.5,90.0,90.2,80.6,75.5,5,64.4,2,170800,56.8,56.3,1
CAND_02897,31,Female,Master's,Tier 2,9.3,0.0,83.7,50.3,51.2,56.7,6,59.1,1,150400,47.5,42.7,0
CAND_02898,21,Male,Bachelor's,Tier 3,8.0,0.8,73.2,67.2,54.2,52.9,5,56.7,5,229100,46.1,49.8,1
CAND_02899,27,Male,Bachelor's,Tier 3,9.8,0.0,76.6,94.2,75.5,63.7,4,57.0,0,174000,39.6,39.9,1
CAND_02900,40,Male,Master's,Tier 1,5.4,13.4,50.2,47.6,39.2,49.7,4,44.3,3,107500,36.4,39.9,0
CAND_02901,30,Male,Master's,Tier 3,2.0,0.0,88.5,73.1,57.9,69.6,0,64.1,3,83400,41.4,36.1,0
CAND_02902,30,Female,Bachelor's,Tier 2,2.5,0.5,67.5,80.2,62.2,49.9,2,22.6,1,95300,34.3,33.6,0
CAND_02903,30,Male,Bachelor's,Tier 1,3.5,0.0,84.7,77.8,66.7,57.6,3,38.1,3,126100,50.7,55.7,0
CAND_02904,31,Male,Master's,Tier 3,1.3,0.0,78.5,48.7,58.1,45.1,1,45.7,2,55800,30.8,26.9,0
CAND_02905,21,Female,Bachelor's,Tier 3,0.0,0.4,82.1,79.4,68.0,56.3,6,68.3,2,92200,48.6,45.8,0
CAND_02906,27,Male,PhD,Tier 2,7.7,1.8,54.9,61.8,50.8,36.9,4,33.1,2,179000,38.9,48.3,0
